"","log2foldChange","pValues","FDR"
"ENSG00000105778.20",0.080969984619901,9.90180923202887e-16,4.64086783245045e-15
"ENSG00000105784.16",-1.01881190725849,2.67506316763918e-29,6.88312604149844e-28
"ENSG00000105792.19",-0.574462735572041,2.5574969355576e-33,1.66895720235079e-31
"ENSG00000105793.16",0.0181873460911422,0.274190373911654,0.313993688468221
"ENSG00000105810.10",0.130476633015994,2.79924160949027e-11,8.83378324978661e-11
"ENSG00000105819.15",0.00592071766027438,0.607324936210682,0.646622804128088
"ENSG00000105821.15",0.15470789378023,3.2284136357259e-20,2.39754660100119e-19
"ENSG00000105825.14",-1.28172850357248,7.69477641963693e-09,1.95986121546823e-08
"ENSG00000105829.13",0.149186285842703,8.92241381482287e-17,4.61794387638259e-16
"ENSG00000105835.13",0.0732798988271649,0.00168498731081409,0.0026034076776978
"ENSG00000105849.6",0.0684793543513605,0.000271204497904177,0.000455662183249466
"ENSG00000105851.11",0.207804096178346,2.53273101017534e-11,8.0265956616127e-11
"ENSG00000105852.11",-0.491980771872511,1.86176354397698e-08,4.58504493795713e-08
"ENSG00000105854.13",0.127937698434286,1.23577563241599e-12,4.38128244385975e-12
"ENSG00000105855.10",-0.0257367543465657,0.851008826002276,0.869637226038375
"ENSG00000105856.14",-0.0153902838692725,0.208105542138824,0.24325641537177
"ENSG00000105866.15",-0.0515572947615566,0.00175498254479662,0.00270623778941463
"ENSG00000105875.15",0.037171369375982,0.0201618191997763,0.0274008842908694
"ENSG00000105877.19",0.386025264784601,2.85035739966295e-05,5.26614732877912e-05
"ENSG00000105879.13",-0.0151920236397486,0.1489054376564,0.178568919235198
"ENSG00000105880.7",-1.95057203783154,1.04087047506604e-07,2.39853781673557e-07
"ENSG00000105887.11",0.0876335053466636,1.99381652397599e-19,1.35382657974026e-18
"ENSG00000105889.16",-2.5567545506917,2.95762227146105e-06,5.96601333035066e-06
"ENSG00000105894.13",-0.909052113949917,3.28987080914092e-24,3.85128349569317e-23
"ENSG00000105926.16",-0.071497011179672,0.00298749313454655,0.00448613962935997
"ENSG00000105928.16",-0.0621190981458569,0.00349647588201745,0.00521090436235943
"ENSG00000105929.16",0.00625785876807473,0.729484133721308,0.759367630510665
"ENSG00000105939.14",0.0697426234698754,3.99936073730581e-17,2.13887346423551e-16
"ENSG00000105948.13",-0.00896088006236938,0.180369242548243,0.213142170610563
"ENSG00000105953.16",0.0554500019652931,3.56676507125613e-07,7.84933999429552e-07
"ENSG00000105963.15",0.171199978551442,0.00259369377184181,0.00392554560454774
"ENSG00000105967.16",0.431171643535321,1.81033774291084e-25,2.50450468709149e-24
"ENSG00000105968.19",-0.00223104173161256,0.346237472752338,0.389161885326406
"ENSG00000105971.15",-0.395704370305207,6.52650576784234e-28,1.30321913024409e-26
"ENSG00000105974.13",-0.451561565303984,1.25778568133625e-32,6.75613741370652e-31
"ENSG00000105976.16",-0.164506119419297,2.11410007041098e-07,4.74438891194667e-07
"ENSG00000105982.17",0.111579297600996,0.00330557439785944,0.00493791507679461
"ENSG00000105983.23",0.0595117669857047,3.72559165160692e-07,8.18301500618991e-07
"ENSG00000105988.6",-0.13002717491498,0.160892437960824,0.191744325640987
"ENSG00000105989.10",0.554791112175707,1.43701843229136e-11,4.65660774821007e-11
"ENSG00000105991.10",0.777389594946906,0.0883325435095338,0.10974833678931
"ENSG00000105993.15",0.1110336135702,1.38576165060573e-16,7.03687013008747e-16
"ENSG00000105997.23",-2.55158283566356,8.19857495399057e-23,8.08808274087632e-22
"ENSG00000106003.14",-0.171752097803219,5.9615871457623e-07,1.2846753273918e-06
"ENSG00000106004.5",-1.97729523051092,1.63050248106028e-28,3.6291104206531e-27
"ENSG00000106009.16",0.0799941523528048,4.6895387821366e-06,9.29092720023975e-06
"ENSG00000106012.19",0.0660720048005593,0.0016023669776318,0.00248213119045176
"ENSG00000106013.15",-0.0927254885447817,0.582513622480469,0.622995861465181
"ENSG00000106025.9",-0.174002494712937,0.000320441752384244,0.000534609931863422
"ENSG00000106028.11",0.201008076364147,5.95698425418017e-28,1.19807648563908e-26
"ENSG00000106031.9",1.07172089607511,7.30741725894154e-06,1.42284024091541e-05
"ENSG00000106034.18",-0.451092866750511,5.75731947537571e-32,2.61992204197698e-30
"ENSG00000106049.9",-0.00867191733739031,0.126079458417915,0.152947951949369
"ENSG00000106052.14",0.0532363014143883,7.37855787901026e-07,1.57881783666195e-06
"ENSG00000106066.15",0.163659071608111,2.6681993539522e-08,6.48979717565962e-08
"ENSG00000106069.26",-0.269351086106571,2.25794575901885e-06,4.60155843022373e-06
"ENSG00000106070.20",-0.0155102656942545,0.534363372588886,0.57666721792596
"ENSG00000106077.19",0.275372975112855,4.53396232976677e-12,1.5352302783868e-11
"ENSG00000106078.19",-0.0703356838265291,0.16254428909387,0.193547476154906
"ENSG00000106080.11",0.126044929369906,8.50228424914574e-11,2.58114975953231e-10
"ENSG00000106086.21",0.144271133501243,5.9326625658502e-19,3.83559640719206e-18
"ENSG00000106089.12",0.505872229442035,1.46588501476418e-18,9.1271131319188e-18
"ENSG00000106100.11",-0.0403724370514618,0.0140655301651972,0.019514356343998
"ENSG00000106105.15",0.21212789249242,1.77099237632846e-33,1.21245774942791e-31
"ENSG00000106123.12",-0.216823739558358,0.000144011738945958,0.000248606069973066
"ENSG00000106125.14",1.90883516564029,0.00197519654133499,0.00302830557956938
"ENSG00000106128.19",-0.346233711268182,0.0184080243899192,0.0251578520659127
"ENSG00000106144.20",0.123086070217197,1.02792898726818e-15,4.80897040398142e-15
"ENSG00000106153.13",0.18329179146273,1.78809760004786e-28,3.9285631440593e-27
"ENSG00000106178.7",0.0592676833316959,0.695253009484634,0.728207664990035
"ENSG00000106211.10",0.0740407113644823,0.0277895176937597,0.0370901782935293
"ENSG00000106244.13",0.161660717239921,8.68798234210247e-27,1.44898915940525e-25
"ENSG00000106245.11",0.220210268227904,6.28083719563736e-26,9.3378360459231e-25
"ENSG00000106246.18",0.0508740750833556,0.300818370671936,0.341971840136359
"ENSG00000106258.16",-0.140258992373947,7.58249000317316e-10,2.11420500806658e-09
"ENSG00000106261.17",0.0122382146681052,0.643751353911127,0.6804458688289
"ENSG00000106263.19",0.140292352149004,7.55211004700361e-23,7.47919816763473e-22
"ENSG00000106266.11",0.206481698731026,5.76935705132659e-18,3.38017096697685e-17
"ENSG00000106268.16",0.622507469854603,5.67855945844685e-31,2.08583349880268e-29
"ENSG00000106278.12",-0.968314229402981,1.41088377555013e-09,3.84206839029547e-09
"ENSG00000106290.16",0.156283424237517,1.60281039618305e-14,6.67478583317452e-14
"ENSG00000106299.8",-0.00282864784242585,0.505177725521707,0.547966686217155
"ENSG00000106302.10",-0.225655064615246,0.0054390249203846,0.00793098475483104
"ENSG00000106305.10",0.39754966654029,1.49780172309476e-26,2.40518725911202e-25
"ENSG00000106330.12",0.253544416092822,5.06688036865195e-08,1.20190477793445e-07
"ENSG00000106333.13",-0.133146205017948,2.46021824981648e-06,4.99816877128709e-06
"ENSG00000106336.13",0.492380087264528,0.443936855391168,0.48820320156696
"ENSG00000106341.11",1.72662810988043,1.98284093358187e-21,1.6680119109679e-20
"ENSG00000106344.8",-0.00485834553180784,0.256846130390141,0.295632816647128
"ENSG00000106346.12",-0.0184316419862798,0.0180468802770441,0.0246972989905952
"ENSG00000106348.19",0.229293544486198,2.12784448906213e-21,1.78412023849165e-20
"ENSG00000106351.13",-0.130949309714021,7.99676234549141e-08,1.86162199543505e-07
"ENSG00000106355.10",0.179961492329822,6.35308838118904e-18,3.70447858820246e-17
"ENSG00000106366.9",0.218503540908322,1.01520639967308e-08,2.56064107601752e-08
"ENSG00000106367.15",0.40235694967477,2.85680280985416e-31,1.12047313274983e-29
"ENSG00000106392.11",0.105204424400865,8.96169221754182e-09,2.27029042706059e-08
"ENSG00000106397.12",0.19938980245212,1.26337477621765e-16,6.43456787800925e-16
"ENSG00000106399.11",0.239706854454444,1.26906068393485e-22,1.22323570826417e-21
"ENSG00000106400.12",0.137977978542671,8.68356215131652e-14,3.3901926520243e-13
"ENSG00000106404.14",-0.0957453050608282,0.00199979539012889,0.00306402859479685
"ENSG00000106415.13",0.0584130219280847,0.0445160462785479,0.0578024493209155
"ENSG00000106443.17",0.0401836157399933,0.000219412843070775,0.000371925019886357
"ENSG00000106459.15",0.0051824003433342,0.662298153415564,0.697621631410425
"ENSG00000106460.20",-0.0218695088940533,0.0068219105082832,0.00983200118413393
"ENSG00000106462.12",0.559249264342839,1.87612801151006e-37,7.67236296547e-35
"ENSG00000106477.20",0.101054599099236,6.25452081397833e-06,1.22443612616027e-05
"ENSG00000106479.11",-0.0382996721740446,0.0485572043684246,0.062738984547306
"ENSG00000106483.12",-0.283903326920544,8.71166843207547e-10,2.41609171245309e-09
"ENSG00000106484.16",-0.34156985158521,3.28330758471065e-10,9.45384218275068e-10
"ENSG00000106511.6",-1.7228811262906,6.20976815537677e-33,3.62090872801446e-31
"ENSG00000106524.9",-0.136688856496235,9.05430434599074e-14,3.52730304326028e-13
"ENSG00000106526.12",0.272229851431525,1.21604562715591e-09,3.32744539481656e-09
"ENSG00000106536.21",0.0276432251315501,0.729484133721308,0.759367630510665
"ENSG00000106537.8",0.0977318722075573,0.000789000300296673,0.00126334785749931
"ENSG00000106538.10",-0.209482517671445,6.63500010039206e-10,1.86203758879243e-09
"ENSG00000106541.12",-0.837417940590498,5.43467651529746e-12,1.82630616194465e-11
"ENSG00000106546.14",-0.0933433883907126,7.44853426515863e-07,1.59323519385369e-06
"ENSG00000106554.13",0.194142818499586,6.64353663275957e-27,1.13202173368538e-25
"ENSG00000106560.11",0.148936827689074,5.03025065003422e-06,9.93642156805562e-06
"ENSG00000106565.19",0.115940522714543,7.91574525227676e-08,1.84346106782521e-07
"ENSG00000106571.15",-0.30388847442978,8.4330638486827e-27,1.4103080768972e-25
"ENSG00000106591.4",0.125501110214453,3.90502718053765e-12,1.32857558130083e-11
"ENSG00000106603.20",0.082439774659079,6.37354026303729e-13,2.31944534180846e-12
"ENSG00000106605.11",0.0937976007047769,3.83610494014918e-05,7.00673979390873e-05
"ENSG00000106608.17",-0.0232235243448804,0.00612084997278267,0.00886953555301982
"ENSG00000106609.16",0.0253331723090537,0.000257047075201855,0.00043289539004591
"ENSG00000106615.10",0.166930250688782,7.34045685500375e-22,6.49190173586563e-21
"ENSG00000106617.16",0.001606620693029,0.617638625912607,0.656305234734117
"ENSG00000106624.11",-0.0211228854305409,0.544074415059478,0.586033586805592
"ENSG00000106628.13",0.185151486573068,1.23506552970967e-19,8.57223237423066e-19
"ENSG00000106631.8",1.32974423753421,4.58905519224701e-14,1.83484437232966e-13
"ENSG00000106635.8",0.0729737056724475,3.30852661406198e-05,6.07676027186629e-05
"ENSG00000106636.9",0.22924764553115,5.37810262169171e-33,3.19055677968871e-31
"ENSG00000106638.18",0.212148927922337,5.77832304874274e-28,1.16520017243911e-26
"ENSG00000106665.16",-0.00406880411233877,0.910414968065947,0.922353751917508
"ENSG00000106682.16",0.0720071151683287,2.51559694746483e-17,1.37680003525507e-16
"ENSG00000106683.15",0.285004419523993,5.32745923250551e-28,1.07996366239376e-26
"ENSG00000106686.18",-1.05137142002606,1.54898697050298e-28,3.47034180951767e-27
"ENSG00000106688.12",-0.265217050869442,1.91763354065624e-06,3.93785071809505e-06
"ENSG00000106689.11",-0.724418126636512,1.33830639649929e-12,4.73384793991808e-12
"ENSG00000106692.15",-0.0402913701212162,6.19965890347535e-05,0.000110900348902655
"ENSG00000106701.13",0.108309260470927,1.20021411370123e-06,2.51343486831425e-06
"ENSG00000106714.18",-1.65879888688533,2.83107225399802e-17,1.53929829998889e-16
"ENSG00000106723.17",-0.0104571332769562,0.0324594782041289,0.0429567076285312
"ENSG00000106733.21",-0.0182861120347452,0.917700885384259,0.928539037892013
"ENSG00000106771.13",-0.0882084476609448,1.18519173070099e-17,6.70682944138931e-17
"ENSG00000106772.19",-0.192409653028673,6.90615774651715e-07,1.48083587977788e-06
"ENSG00000106780.9",-0.101335118036067,4.30567008563639e-10,1.22663205644207e-09
"ENSG00000106785.15",0.195880372680457,8.65968483203659e-23,8.52378669715643e-22
"ENSG00000106789.13",0.204547897850418,8.50228424914574e-11,2.58114975953231e-10
"ENSG00000106799.14",0.0827115491863922,5.71008467464742e-11,1.75660990026190e-10
"ENSG00000106803.10",0.212975902919352,1.56446526978601e-30,5.13194805236436e-29
"ENSG00000106804.10",-0.221955771788624,2.5785914268728e-16,1.27540683202089e-15
"ENSG00000106809.11",-2.20849199873419,7.8915052068526e-32,3.4577193742768e-30
"ENSG00000106819.13",0.051362248955161,0.270978764627056,0.310547759588852
"ENSG00000106823.13",-0.608595044880958,4.83013226691309e-27,8.42211408518997e-26
"ENSG00000106829.21",-0.14895194159191,6.223133936873e-11,1.90812497228663e-10
"ENSG00000106852.16",-0.670391715421588,8.96109293790636e-19,5.68567814436338e-18
"ENSG00000106853.20",-0.118855716544875,4.21960367171165e-06,8.39731794803193e-06
"ENSG00000106868.17",0.0474582861662323,0.00335486897282957,0.00500789342802628
"ENSG00000106927.12",2.63253489526385,2.28485076122134e-12,7.93193635511259e-12
"ENSG00000106948.17",0.0021410659097638,0.838786653328121,0.858520504712902
"ENSG00000106952.8",0.310604388371238,6.45956068339008e-09,1.65805662164413e-08
"ENSG00000106976.22",-0.395447030057018,7.70774455499644e-26,1.13112073323587e-24
"ENSG00000106991.14",-0.0908385122487601,2.85035739966295e-05,5.26614732877912e-05
"ENSG00000106992.19",0.392086278145477,4.71396227220402e-05,8.5278952961407e-05
"ENSG00000106993.12",-0.0534688143562113,9.64101736176081e-05,0.000169009855682765
"ENSG00000107014.9",-0.0460237313043656,0.610539705691797,0.649774916314692
"ENSG00000107018.8",-0.0515450254164591,0.511065022319292,0.553706429035113
"ENSG00000107020.10",0.238077713780172,3.19196873912875e-16,1.56516184169173e-15
"ENSG00000107021.16",-0.0631138121000681,2.51627290755192e-06,5.1096799753393e-06
"ENSG00000107036.12",0.0464662381130676,9.61084530834337e-06,1.85322668459826e-05
"ENSG00000107077.19",0.0595569674180245,1.50274389611012e-10,4.46096186968578e-10
"ENSG00000107099.18",0.058608791475871,0.000556142354653067,0.000904664129385533
"ENSG00000107104.21",-0.179617015993984,4.52483138316535e-14,1.81105446108658e-13
"ENSG00000107130.10",0.342027387658691,1.02026940861445e-22,9.93418508940116e-22
"ENSG00000107140.17",0.00175687193644189,0.652997947648368,0.688961130110874
"ENSG00000107164.17",0.0342282986432826,8.63380676808907e-05,0.000152057127409739
"ENSG00000107165.13",-0.52306748099624,8.9390921730784e-06,1.72814936048212e-05
"ENSG00000107175.12",0.110362071549231,9.9809381684925e-14,3.87010562030131e-13
"ENSG00000107185.10",-0.0130338562516229,0.041490905066184,0.0541149663754435
"ENSG00000107186.17",-0.128420386189041,4.99164284439581e-18,2.93911840430916e-17
"ENSG00000107187.17",-0.18782395544226,0.000794258065164971,0.00127143471381393
"ENSG00000107201.11",0.802462100310817,1.797931663388e-18,1.10753890435375e-17
"ENSG00000107223.13",0.064781574233565,2.27678131271614e-11,7.24690324224955e-11
"ENSG00000107242.20",-0.371016686147438,9.81742478887953e-06,1.8923468809686e-05
"ENSG00000107249.24",0.140388116046084,0.000107179760878322,0.000187161833631235
"ENSG00000107262.26",0.0459195766573235,0.0816836602390583,0.10203305136402
"ENSG00000107263.19",0.0320244292940177,0.0028306448264637,0.00426334253940621
"ENSG00000107281.10",-0.207220779795961,8.17512208961717e-10,2.27242314310901e-09
"ENSG00000107282.9",-0.32925581991512,1.64220644896288e-07,3.72077373096996e-07
"ENSG00000107290.14",0.0244154346360788,0.000335470212371129,0.000558588864475293
"ENSG00000107295.10",-0.191206438665366,0.33048316617708,0.373012776544388
"ENSG00000107331.18",-0.0987347985401186,2.0160101880115e-06,4.12825801018165e-06
"ENSG00000107338.10",0.177890100533326,3.69220004266199e-08,8.86931919709318e-08
"ENSG00000107341.5",0.0461174691690779,3.8514163694924e-05,7.03261245869508e-05
"ENSG00000107362.14",0.143322672560029,3.16777003916142e-16,1.55354452943908e-15
"ENSG00000107371.14",-0.00385513468544336,0.352385554132103,0.395463495455022
"ENSG00000107372.13",-0.0644771554480161,8.05955406622747e-05,0.000142327604079493
"ENSG00000107404.21",0.107704068019974,4.972781876697e-07,1.07994188869343e-06
"ENSG00000107438.9",-0.195732845459684,4.13250178621665e-16,2.00836574687135e-15
"ENSG00000107443.16",0.0848612254864844,1.2924825635215e-06,2.69745051073543e-06
"ENSG00000107485.18",-0.375491709453193,1.86288109420348e-14,7.72113865409661e-14
"ENSG00000107518.18",-1.89195226038076,2.5785914268728e-16,1.27540683202089e-15
"ENSG00000107521.21",-0.016297885559393,0.748897009686728,0.777254337577884
"ENSG00000107537.14",0.0776818866673233,0.00736887733617969,0.0105736063989692
"ENSG00000107551.21",0.212815284257917,1.66665255159447e-16,8.40064098766704e-16
"ENSG00000107554.17",-0.34556851754761,2.12746299264227e-29,5.54387573894061e-28
"ENSG00000107560.12",-0.0665614701735735,1.83268337363938e-09,4.93591778652032e-09
"ENSG00000107562.18",-0.35558277672494,4.70903324937414e-33,2.85436282196748e-31
"ENSG00000107566.14",0.0323380022039956,0.00556335301323957,0.00810226022170327
"ENSG00000107581.14",0.036412967947219,2.71066362406149e-08,6.58420559226973e-08
"ENSG00000107593.17",-1.94121225370432,3.45980537058328e-19,2.29787116763014e-18
"ENSG00000107611.16",-0.341552490652804,2.81227708517576e-18,1.6949371286977e-17
"ENSG00000107614.22",-0.0874308111175892,6.2723277960968e-05,0.000112121789156128
"ENSG00000107625.14",0.024558902659426,0.0660094383676359,0.0836290422641894
"ENSG00000107643.17",-0.0421266536817181,0.000556142354653067,0.000904664129385533
"ENSG00000107651.15",0.0580601650100334,1.87362867332242e-11,6.00544101154479e-11
"ENSG00000107669.19",-0.0364071411125468,3.35131086666448e-06,6.72564650863483e-06
"ENSG00000107672.15",-0.0486335023708513,2.72622177501282e-05,5.04744344207523e-05
"ENSG00000107679.15",0.0250849295816125,0.0927051191427912,0.114818232483789
"ENSG00000107719.10",0.0205090784108556,0.183677921615168,0.216693035381907
"ENSG00000107731.12",0.308319261125231,1.54177641695773e-20,1.18843489531316e-19
"ENSG00000107736.22",-0.494854316891181,6.59138506972169e-29,1.57326359123295e-27
"ENSG00000107738.20",-0.143668859405645,2.38850961755432e-08,5.8307846609367e-08
"ENSG00000107742.14",0.40986863032608,7.47590036788395e-19,4.78092869439885e-18
"ENSG00000107745.20",0.034963834595793,0.000652064895462296,0.00105332503337674
"ENSG00000107758.16",-0.0918601701629686,6.61317684446881e-18,3.84881872859019e-17
"ENSG00000107771.17",-0.00266345095166197,0.731556062543702,0.761188587518332
"ENSG00000107779.15",-0.0860059025395367,1.18744152390335e-12,4.21625595967117e-12
"ENSG00000107789.16",0.115945890761354,9.26391560739199e-12,3.05290163956505e-11
"ENSG00000107796.13",-0.215148844802652,1.11622458967302e-19,7.78969838222095e-19
"ENSG00000107798.18",0.093225198304645,2.9708844377635e-06,5.99158315298819e-06
"ENSG00000107807.13",-1.40840604252374,8.30913476142755e-12,2.75037202965405e-11
"ENSG00000107815.10",0.184045368245384,2.30176848271082e-08,5.62933905854585e-08
"ENSG00000107816.17",-0.0108311638924377,0.336451241885328,0.378995741143855
"ENSG00000107819.15",-0.0336763726449928,0.0569658927891014,0.0729246169595779
"ENSG00000107821.15",-0.00984266267099171,0.773387383533509,0.799264250972311
"ENSG00000107829.15",-0.105764673710161,1.726062923485e-18,1.0645500890048e-17
"ENSG00000107833.11",0.442398356427496,4.13250178621665e-16,2.00836574687135e-15
"ENSG00000107854.7",0.0099085313525246,0.0791404346518191,0.0990054358692313
"ENSG00000107862.7",0.0287389816181631,5.14002120116919e-05,9.2577127406812e-05
"ENSG00000107863.20",-0.0395470460613522,0.000144011738945958,0.000248606069973066
"ENSG00000107864.15",-0.157431254973829,5.26177295948146e-15,2.30186618799395e-14
"ENSG00000107872.14",0.106529971155005,1.97438462212547e-05,3.71124292119938e-05
"ENSG00000107874.11",0.0875232273950912,5.58835563982804e-08,1.31968321396032e-07
"ENSG00000107882.12",-0.0399406477888813,0.0366980391489561,0.0482454161482054
"ENSG00000107890.17",0.0146876067489557,0.952027283399742,0.958590617811414
"ENSG00000107897.20",0.150064687032998,6.4995695504099e-25,8.30617907002592e-24
"ENSG00000107902.14",0.154689141770735,1.80324507170673e-08,4.44664171042909e-08
"ENSG00000107929.16",0.113242782918413,7.41545217655545e-23,7.3462317088867e-22
"ENSG00000107937.19",0.222868579262494,1.25361370347275e-26,2.04193233665495e-25
"ENSG00000107938.18",0.0636276570406861,3.20642570972169e-08,7.73937852702243e-08
"ENSG00000107949.17",0.115235588334766,1.43926169405779e-14,6.02560680022475e-14
"ENSG00000107951.15",0.10922772520335,3.99106431900676e-11,1.2441298275054e-10
"ENSG00000107954.11",-0.717733609550826,1.75046015954558e-06,3.6063923929215e-06
"ENSG00000107957.17",-0.0417044028998681,0.000364962032134292,0.000604904106327525
"ENSG00000107959.17",0.108388940778422,3.7869054759043e-13,1.40530160739819e-12
"ENSG00000107960.12",-0.1857060819403,9.63976658662001e-14,3.74444378138579e-13
"ENSG00000107968.10",-0.0457292177922146,0.0628284806554981,0.0798827811708652
"ENSG00000107984.10",2.18610386415482,5.48955453457317e-06,1.08109751592329e-05
"ENSG00000108001.16",-0.898585241525328,1.22492601460025e-30,4.14219468509417e-29
"ENSG00000108010.12",0.111153787899148,1.02208132595041e-18,6.456901410551e-18
"ENSG00000108021.22",0.138268266403059,1.50636988228072e-25,2.10486882275316e-24
